nu_cm-1,alpha
2047.081,4.207237e-05
2047.082,4.141966e-05
2047.083,4.078198e-05
2047.084,4.015888e-05
2047.085,3.954995e-05
2047.086,3.895475e-05
2047.087,3.837289e-05
2047.088,3.780399e-05
2047.089,3.724767e-05
2047.090,3.670358e-05
2047.091,3.617136e-05
2047.092,3.565069e-05
2047.093,3.514125e-05
2047.094,3.464273e-05
2047.095,3.415482e-05
2047.096,3.367724e-05
2047.097,3.320971e-05
2047.098,3.275196e-05
2047.099,3.230373e-05
2047.100,3.186477e-05
2047.101,3.143485e-05
2047.102,3.101371e-05
2047.103,3.060115e-05
2047.104,3.019693e-05
2047.105,2.980086e-05
2047.106,2.941272e-05
2047.107,2.903232e-05
2047.108,2.865946e-05
2047.109,2.829397e-05
2047.110,2.793566e-05
2047.111,2.758436e-05
2047.112,2.723990e-05
2047.113,2.690212e-05
2047.114,2.657086e-05
2047.115,2.624597e-05
2047.116,2.592731e-05
2047.117,2.561472e-05
2047.118,2.530806e-05
2047.119,2.500721e-05
2047.120,2.471203e-05
2047.121,2.442238e-05
2047.122,2.413815e-05
2047.123,2.385920e-05
2047.124,2.358543e-05
2047.125,2.331670e-05
2047.126,2.305290e-05
2047.127,2.279391e-05
2047.128,2.253963e-05
2047.129,2.228993e-05
2047.130,2.204470e-05
2047.131,2.180384e-05
2047.132,2.156723e-05
2047.133,2.133475e-05
2047.134,2.110629e-05
2047.135,2.088175e-05
2047.136,2.066101e-05
2047.137,2.044394e-05
2047.138,2.023065e-05
2047.139,2.002060e-05
2047.140,1.981390e-05
2047.141,1.961042e-05
2047.142,1.941004e-05
2047.143,3.093705e-07
2047.144,3.147744e-07
2047.145,3.198064e-07
2047.146,3.244235e-07
2047.147,3.285843e-07
2047.148,3.322503e-07
2047.149,3.353864e-07
2047.150,3.379615e-07
2047.151,3.399497e-07
2047.152,3.413307e-07
2047.153,3.420900e-07
2047.154,3.422197e-07
2047.155,3.417185e-07
2047.156,3.405917e-07
2047.157,3.388510e-07
2047.158,3.365146e-07
2047.159,3.336062e-07
2047.160,3.301548e-07
2047.161,3.261940e-07
2047.162,3.217611e-07
2047.163,3.168964e-07
2047.164,3.116424e-07
2047.165,3.060429e-07
2047.166,3.001423e-07
2047.167,2.939848e-07
2047.168,2.876139e-07
2047.169,2.810716e-07
2047.170,2.743982e-07
2047.171,2.676317e-07
2047.172,2.608075e-07
2047.173,2.539582e-07
2047.174,2.471138e-07
2047.175,2.403012e-07
2047.176,2.335442e-07
2047.177,2.268641e-07
2047.178,2.202793e-07
2047.179,2.138054e-07
2047.180,2.074558e-07
2047.181,2.012414e-07
2047.182,1.951712e-07
2047.183,1.892521e-07
2047.184,1.834895e-07
2047.185,1.778870e-07
2047.186,1.724471e-07
2047.187,1.671709e-07
2047.188,1.620586e-07
2047.189,1.571094e-07
2047.190,1.523218e-07
2047.191,1.476938e-07
2047.192,1.432225e-07
2047.193,1.389049e-07
2047.194,1.347375e-07
2047.195,2.537633e-04
2047.196,2.564977e-04
2047.197,2.592766e-04
2047.198,2.621009e-04
2047.199,2.649717e-04
2047.200,2.678899e-04
2047.201,2.708566e-04
2047.202,2.738728e-04
2047.203,2.769397e-04
2047.204,2.800583e-04
2047.205,2.832299e-04
2047.206,2.864555e-04
2047.207,2.897365e-04
2047.208,2.930740e-04
2047.209,2.964694e-04
2047.210,2.999240e-04
2047.211,3.034392e-04
2047.212,3.070163e-04
2047.213,3.106569e-04
2047.214,3.143623e-04
2047.215,3.181343e-04
2047.216,3.219742e-04
2047.217,3.258838e-04
2047.218,3.298648e-04
2047.219,3.339188e-04
2047.220,3.380476e-04
2047.221,3.422531e-04
2047.222,3.465372e-04
2047.223,3.509018e-04
2047.224,3.553490e-04
2047.225,3.598807e-04
2047.226,3.644992e-04
2047.227,3.692067e-04
2047.228,3.740053e-04
2047.229,3.788976e-04
2047.230,3.838859e-04
2047.231,3.889726e-04
2047.232,3.941605e-04
2047.233,3.994522e-04
2047.234,4.048503e-04
2047.235,4.103579e-04
2047.236,4.159778e-04
2047.237,4.217130e-04
2047.238,4.275668e-04
2047.239,4.335424e-04
2047.240,4.396431e-04
2047.241,4.458725e-04
2047.242,4.522340e-04
2047.243,4.587316e-04
2047.244,4.653690e-04
2047.245,4.721502e-04
2047.246,4.790794e-04
2047.247,4.861609e-04
2047.248,4.933991e-04
2047.249,5.007986e-04
2047.250,5.083643e-04
2047.251,5.161010e-04
2047.252,5.240139e-04
2047.253,5.321083e-04
2047.254,5.403898e-04
2047.255,5.488641e-04
2047.256,5.575371e-04
2047.257,5.664151e-04
2047.258,5.755045e-04
2047.259,5.848119e-04
2047.260,5.943444e-04
2047.261,6.041091e-04
2047.262,6.141135e-04
2047.263,6.243655e-04
2047.264,6.348731e-04
2047.265,6.456449e-04
2047.266,6.566896e-04
2047.267,6.680163e-04
2047.268,6.796348e-04
2047.269,6.915548e-04
2047.270,7.037868e-04
2047.271,7.163415e-04
2047.272,7.292303e-04
2047.273,7.424650e-04
2047.274,7.560578e-04
2047.275,7.700215e-04
2047.276,7.843695e-04
2047.277,7.991159e-04
2047.278,8.142751e-04
2047.279,8.298627e-04
2047.280,8.458944e-04
2047.281,8.623870e-04
2047.282,8.793581e-04
2047.283,8.968259e-04
2047.284,9.148097e-04
2047.285,9.333295e-04
2047.286,9.524064e-04
2047.287,9.720624e-04
2047.288,9.923209e-04
2047.289,1.013206e-03
2047.290,1.034743e-03
2047.291,1.056959e-03
2047.292,1.079883e-03
2047.293,1.103543e-03
2047.294,1.127971e-03
2047.295,1.153199e-03
2047.296,1.179262e-03
2047.297,1.206196e-03
2047.298,1.234040e-03
2047.299,1.262832e-03
2047.300,1.292617e-03
2047.301,1.323438e-03
2047.302,1.355343e-03
2047.303,1.388380e-03
2047.304,1.422604e-03
2047.305,1.458068e-03
2047.306,1.494833e-03
2047.307,1.532958e-03
2047.308,1.572511e-03
2047.309,1.613560e-03
2047.310,1.656179e-03
2047.311,1.700445e-03
2047.312,1.746440e-03
2047.313,1.794252e-03
2047.314,1.843972e-03
2047.315,1.895700e-03
2047.316,1.949538e-03
2047.317,2.005598e-03
2047.318,2.063995e-03
2047.319,2.124855e-03
2047.320,2.188309e-03
2047.321,2.254499e-03
2047.322,2.323572e-03
2047.323,2.395688e-03
2047.324,2.471195e-03
2047.325,2.549924e-03
2047.326,2.632235e-03
2047.327,2.718330e-03
2047.328,2.808426e-03
2047.329,2.902750e-03
2047.330,3.001547e-03
2047.331,3.105075e-03
2047.332,3.213608e-03
2047.333,3.327439e-03
2047.334,3.446877e-03
2047.335,3.572249e-03
2047.336,3.703901e-03
2047.337,3.842201e-03
2047.338,3.987524e-03
2047.339,4.140297e-03
2047.340,4.300937e-03
2047.341,4.469891e-03
2047.342,4.647625e-03
2047.343,4.834625e-03
2047.344,5.031390e-03
2047.345,5.238435e-03
2047.346,5.456283e-03
2047.347,5.685464e-03
2047.348,5.926506e-03
2047.349,6.179926e-03
2047.350,6.446225e-03
2047.351,6.725871e-03
2047.352,7.019287e-03
2047.353,7.326831e-03
2047.354,7.648778e-03
2047.355,7.985296e-03
2047.356,8.336413e-03
2047.357,8.701993e-03
2047.358,9.081698e-03
2047.359,9.474947e-03
2047.360,9.880882e-03
2047.361,1.029832e-02
2047.362,1.072574e-02
2047.363,1.116118e-02
2047.364,1.160230e-02
2047.365,1.204627e-02
2047.366,1.248983e-02
2047.367,1.292923e-02
2047.368,1.336032e-02
2047.369,1.377855e-02
2047.370,1.417906e-02
2047.371,1.455677e-02
2047.372,1.490651e-02
2047.373,1.522316e-02
2047.374,1.550178e-02
2047.375,1.573789e-02
2047.376,1.592740e-02
2047.377,1.606699e-02
2047.378,1.615411e-02
2047.379,1.618717e-02
2047.380,1.616555e-02
2047.381,1.608966e-02
2047.382,1.596089e-02
2047.383,1.578158e-02
2047.384,1.555492e-02
2047.385,1.528481e-02
2047.386,1.497577e-02
2047.387,1.463254e-02
2047.388,1.426026e-02
2047.389,1.386411e-02
2047.390,1.344918e-02
2047.391,1.302040e-02
2047.392,1.258238e-02
2047.393,1.213937e-02
2047.394,1.169520e-02
2047.395,1.125324e-02
2047.396,1.081639e-02
2047.397,1.038712e-02
2047.398,9.967448e-03
2047.399,9.558992e-03
2047.400,9.163004e-03
2047.401,8.780404e-03
2047.402,8.411829e-03
2047.403,8.057663e-03
2047.404,7.718083e-03
2047.405,7.393092e-03
2047.406,7.082549e-03
2047.407,6.786200e-03
2047.408,6.503702e-03
2047.409,6.234644e-03
2047.410,5.978565e-03
2047.411,5.734971e-03
2047.412,5.503348e-03
2047.413,5.283169e-03
2047.414,5.073903e-03
2047.415,4.875027e-03
2047.416,4.686023e-03
2047.417,4.506388e-03
2047.418,4.335633e-03
2047.419,4.173288e-03
2047.420,4.018902e-03
2047.421,3.872045e-03
2047.422,3.732304e-03
2047.423,3.599289e-03
2047.424,3.472630e-03
2047.425,3.351977e-03
2047.426,3.236997e-03
2047.427,3.127377e-03
2047.428,3.022823e-03
2047.429,2.923057e-03
2047.430,2.827816e-03
2047.431,2.736854e-03
2047.432,2.649938e-03
2047.433,2.566851e-03
2047.434,2.487388e-03
2047.435,2.411354e-03
2047.436,2.338408e-03
2047.437,2.268711e-03
2047.438,2.201929e-03
2047.439,2.137914e-03
2047.440,2.076521e-03
2047.441,2.017618e-03
2047.442,1.961079e-03
2047.443,1.906784e-03
2047.444,1.854623e-03
2047.445,1.804490e-03
2047.446,1.756286e-03
2047.447,1.709918e-03
2047.448,1.665296e-03
2047.449,1.622339e-03
2047.450,1.580967e-03
2047.451,1.541107e-03
2047.452,1.502687e-03
2047.453,1.465643e-03
2047.454,1.429911e-03
2047.455,1.395432e-03
2047.456,1.362150e-03
2047.457,1.330012e-03
2047.458,1.298968e-03
2047.459,1.268970e-03
2047.460,1.239973e-03
2047.461,1.211934e-03
2047.462,1.184812e-03
2047.463,1.158570e-03
2047.464,1.133169e-03
2047.465,1.108576e-03
2047.466,1.084758e-03
2047.467,1.061683e-03
2047.468,1.039320e-03
2047.469,1.017643e-03
2047.470,9.966232e-04
2047.471,9.762354e-04
2047.472,9.564549e-04
2047.473,9.372583e-04
2047.474,9.186233e-04
2047.475,9.005287e-04
2047.476,8.829542e-04
2047.477,8.658804e-04
2047.478,8.492887e-04
2047.479,8.331616e-04
2047.480,8.174821e-04
2047.481,8.022341e-04
2047.482,7.874022e-04
2047.483,7.729715e-04
2047.484,7.589281e-04
2047.485,7.452584e-04
2047.486,7.319495e-04
2047.487,7.189888e-04
2047.488,7.063647e-04
2047.489,6.940656e-04
2047.490,6.820808e-04
2047.491,6.703996e-04
2047.492,6.590122e-04
2047.493,6.479087e-04
2047.494,6.370801e-04
2047.495,6.265175e-04
2047.496,6.162122e-04
2047.497,6.061561e-04
2047.498,5.963413e-04
2047.499,5.867604e-04
2047.500,5.774059e-04
2047.501,5.682709e-04
2047.502,5.593486e-04
2047.503,5.506326e-04
2047.504,5.421166e-04
2047.505,5.337946e-04
2047.506,5.256609e-04
2047.507,5.177096e-04
2047.508,5.099359e-04
2047.509,5.023342e-04
2047.510,4.948996e-04
2047.511,4.876273e-04
2047.512,4.805127e-04
2047.513,4.735512e-04
2047.514,4.667386e-04
2047.515,4.600707e-04
2047.516,4.535434e-04
2047.517,4.471528e-04
2047.518,4.408952e-04
2047.519,4.347670e-04
2047.520,4.287646e-04
2047.521,4.228847e-04
2047.522,4.171239e-04
2047.523,4.114792e-04
2047.524,4.059474e-04
2047.525,4.005255e-04
2047.526,3.952107e-04
2047.527,3.900002e-04
2047.528,3.848914e-04
2047.529,3.798815e-04
2047.530,3.749681e-04
2047.531,3.701488e-04
2047.532,3.654212e-04
2047.533,3.607829e-04
2047.534,3.562318e-04
2047.535,3.517657e-04
2047.536,3.473825e-04
2047.537,3.430802e-04
2047.538,3.388568e-04
2047.539,3.347104e-04
2047.540,3.306392e-04
2047.541,3.266414e-04
2047.542,3.227152e-04
2047.543,3.188589e-04
2047.544,3.150709e-04
2047.545,3.113497e-04
2047.546,3.076936e-04
2047.547,3.041011e-04
2047.548,3.005709e-04
2047.549,2.971014e-04
2047.550,2.936913e-04
2047.551,2.903393e-04
2047.552,2.870440e-04
2047.553,2.838042e-04
2047.554,2.806187e-04
2047.555,2.774862e-04
2047.556,2.744056e-04
2047.557,2.713757e-04
2047.558,2.683955e-04
2047.559,2.654639e-04
2047.560,2.625798e-04
2047.561,2.597423e-04
2047.562,2.569502e-04
2047.563,2.542028e-04
2047.564,0.000000e+00
2047.565,0.000000e+00
2047.566,0.000000e+00
2047.567,0.000000e+00
2047.568,0.000000e+00
2047.569,0.000000e+00
2047.570,0.000000e+00
2047.571,0.000000e+00
2047.572,0.000000e+00
2047.573,0.000000e+00
2047.574,0.000000e+00
2047.575,0.000000e+00
2047.576,0.000000e+00
2047.577,0.000000e+00
2047.578,0.000000e+00
2047.579,0.000000e+00
2047.580,0.000000e+00
2047.581,0.000000e+00
2047.582,0.000000e+00
2047.583,0.000000e+00
2047.584,0.000000e+00
2047.585,0.000000e+00
2047.586,0.000000e+00
2047.587,0.000000e+00
2047.588,0.000000e+00
2047.589,0.000000e+00
2047.590,0.000000e+00
2047.591,0.000000e+00
2047.592,0.000000e+00
2047.593,0.000000e+00
2047.594,0.000000e+00
2047.595,0.000000e+00
2047.596,0.000000e+00
2047.597,0.000000e+00
2047.598,0.000000e+00
2047.599,0.000000e+00
2047.600,0.000000e+00
2047.601,0.000000e+00
2047.602,0.000000e+00
2047.603,0.000000e+00
2047.604,0.000000e+00
2047.605,0.000000e+00
2047.606,0.000000e+00
2047.607,0.000000e+00
2047.608,0.000000e+00
2047.609,0.000000e+00
2047.610,0.000000e+00
2047.611,0.000000e+00
2047.612,0.000000e+00
2047.613,0.000000e+00
2047.614,0.000000e+00
2047.615,0.000000e+00
2047.616,0.000000e+00
2047.617,0.000000e+00
2047.618,0.000000e+00
2047.619,0.000000e+00
2047.620,0.000000e+00
2047.621,1.005057e-07
2047.622,1.015902e-07
2047.623,1.026924e-07
2047.624,1.038124e-07
2047.625,1.049508e-07
2047.626,1.061079e-07
2047.627,1.072842e-07
2047.628,1.084800e-07
2047.629,1.096958e-07
2047.630,1.109321e-07
2047.631,1.121893e-07
2047.632,1.134678e-07
2047.633,1.147682e-07
2047.634,1.160909e-07
2047.635,1.174365e-07
2047.636,1.188055e-07
2047.637,1.201985e-07
2047.638,1.216159e-07
2047.639,1.230584e-07
2047.640,1.245266e-07
2047.641,1.260210e-07
2047.642,1.275423e-07
2047.643,1.290912e-07
2047.644,1.306682e-07
2047.645,1.322742e-07
2047.646,1.339097e-07
2047.647,1.355755e-07
2047.648,1.372725e-07
2047.649,1.390012e-07
2047.650,1.407626e-07
2047.651,1.425574e-07
2047.652,1.443866e-07
2047.653,1.462509e-07
2047.654,1.481513e-07
2047.655,1.500887e-07
2047.656,1.520640e-07
2047.657,1.540784e-07
2047.658,1.561326e-07
2047.659,1.582280e-07
2047.660,1.603654e-07
2047.661,1.625461e-07
2047.662,1.647712e-07
2047.663,1.670419e-07
2047.664,1.693595e-07
2047.665,1.717252e-07
2047.666,1.741405e-07
2047.667,1.766065e-07
2047.668,1.791249e-07
2047.669,1.816970e-07
2047.670,1.843244e-07
2047.671,1.870087e-07
2047.672,1.897515e-07
2047.673,1.925544e-07
2047.674,1.954193e-07
2047.675,1.983480e-07
2047.676,2.013424e-07
2047.677,2.044043e-07
2047.678,2.075359e-07
2047.679,2.107393e-07
2047.680,2.140166e-07
2047.681,2.173701e-07
2047.682,2.208021e-07
2047.683,2.243151e-07
2047.684,2.279117e-07
2047.685,2.315944e-07
2047.686,2.353660e-07
2047.687,2.392294e-07
2047.688,2.431875e-07
2047.689,2.472434e-07
2047.690,2.514003e-07
2047.691,2.556615e-07
2047.692,2.600306e-07
2047.693,2.645111e-07
2047.694,2.691067e-07
2047.695,2.738215e-07
2047.696,2.786595e-07
2047.697,2.836249e-07
2047.698,2.887223e-07
2047.699,2.939562e-07
2047.700,2.993315e-07
2047.701,3.048532e-07
2047.702,3.105267e-07
2047.703,3.163574e-07
2047.704,3.223510e-07
2047.705,3.285137e-07
2047.706,3.348517e-07
2047.707,3.413716e-07
2047.708,3.480803e-07
2047.709,3.549850e-07
2047.710,3.620932e-07
2047.711,3.694128e-07
2047.712,3.769522e-07
2047.713,3.847201e-07
2047.714,3.927255e-07
2047.715,4.009780e-07
2047.716,4.094876e-07
2047.717,4.182650e-07
2047.718,4.273210e-07
2047.719,4.366674e-07
2047.720,4.463165e-07
2047.721,4.562809e-07
2047.722,4.665743e-07
2047.723,4.772109e-07
2047.724,4.882056e-07
2047.725,4.995743e-07
2047.726,5.113335e-07
2047.727,5.235008e-07
2047.728,5.360946e-07
2047.729,5.491345e-07
2047.730,5.626410e-07
2047.731,5.766359e-07
2047.732,5.911420e-07
2047.733,6.061837e-07
2047.734,6.217867e-07
2047.735,6.379779e-07
2047.736,6.547862e-07
2047.737,6.722418e-07
2047.738,6.903770e-07
2047.739,7.092258e-07
2047.740,7.288244e-07
2047.741,7.492109e-07
2047.742,7.704260e-07
2047.743,7.925128e-07
2047.744,8.155169e-07
2047.745,8.394869e-07
2047.746,8.644742e-07
2047.747,8.905336e-07
2047.748,9.177231e-07
2047.749,9.461044e-07
2047.750,9.758123e-07
2047.751,1.006783e-06
2047.752,1.039154e-06
2047.753,1.073006e-06
2047.754,1.108422e-06
2047.755,1.145490e-06
2047.756,1.184304e-06
2047.757,1.224966e-06
2047.758,1.267581e-06
2047.759,1.312262e-06
2047.760,1.359128e-06
2047.761,1.408305e-06
2047.762,1.459927e-06
2047.763,1.514135e-06
2047.764,1.571077e-06
2047.765,1.630908e-06
2047.766,1.693793e-06
2047.767,1.759902e-06
2047.768,1.829414e-06
2047.769,1.902511e-06
2047.770,1.979386e-06
2047.771,2.060232e-06
2047.772,2.145247e-06
2047.773,2.234630e-06
2047.774,2.328580e-06
2047.775,2.427288e-06
2047.776,2.530942e-06
2047.777,2.639712e-06
2047.778,2.753752e-06
2047.779,2.873191e-06
2047.780,2.998123e-06
2047.781,3.128600e-06
2047.782,3.264620e-06
2047.783,3.406120e-06
2047.784,3.552953e-06
2047.785,3.704884e-06
2047.786,3.861572e-06
2047.787,4.022550e-06
2047.788,4.187218e-06
2047.789,4.354825e-06
2047.790,4.524459e-06
2047.791,4.695040e-06
2047.792,4.865314e-06
2047.793,5.033857e-06
2047.794,5.199089e-06
2047.795,5.359284e-06
2047.796,5.512604e-06
2047.797,5.657132e-06
2047.798,5.790920e-06
2047.799,5.912037e-06
2047.800,6.018626e-06
2047.801,6.108999e-06
2047.802,6.181625e-06
2047.803,6.235247e-06
2047.804,6.268910e-06
2047.805,6.282006e-06
2047.806,6.274296e-06
2047.807,6.245921e-06
2047.808,6.197395e-06
2047.809,6.129586e-06
2047.810,6.043677e-06
2047.811,5.941137e-06
2047.812,5.823611e-06
2047.813,5.692925e-06
2047.814,5.550993e-06
2047.815,5.399766e-06
2047.816,5.241173e-06
2047.817,5.077076e-06
2047.818,4.909233e-06
2047.819,4.739265e-06
2047.820,4.568637e-06
2047.821,4.398646e-06
2047.822,4.230419e-06
2047.823,4.064911e-06
2047.824,3.902913e-06
2047.825,3.745063e-06
2047.826,3.591861e-06
2047.827,3.443680e-06
2047.828,3.300780e-06
2047.829,3.163330e-06
2047.830,3.031414e-06
2047.831,2.905047e-06
2047.832,2.784192e-06
2047.833,2.668764e-06
2047.834,2.558641e-06
2047.835,2.453677e-06
2047.836,2.353704e-06
2047.837,2.258539e-06
2047.838,2.167991e-06
2047.839,2.081862e-06
2047.840,1.999955e-06
2047.841,1.922070e-06
2047.842,1.848011e-06
2047.843,1.777588e-06
2047.844,1.710614e-06
2047.845,1.646910e-06
2047.846,1.586303e-06
2047.847,1.528628e-06
2047.848,1.473726e-06
2047.849,1.421447e-06
2047.850,1.371649e-06
2047.851,1.324197e-06
2047.852,1.278961e-06
2047.853,1.235822e-06
2047.854,1.194664e-06
2047.855,1.155380e-06
2047.856,1.117869e-06
2047.857,1.082033e-06
2047.858,1.047784e-06
2047.859,1.015037e-06
2047.860,9.837105e-07
2047.861,9.536644e-07
2047.862,9.249635e-07
2047.863,8.974711e-07
2047.864,8.711245e-07
2047.865,8.458647e-07
2047.866,8.216361e-07
2047.867,7.983863e-07
2047.868,7.760662e-07
2047.869,7.546294e-07
2047.870,7.340320e-07
2047.871,7.142330e-07
2047.872,6.951933e-07
2047.873,6.768765e-07
2047.874,6.592479e-07
2047.875,6.422748e-07
2047.876,6.259264e-07
2047.877,6.101736e-07
2047.878,5.949889e-07
2047.879,5.803463e-07
2047.880,5.662212e-07
2047.881,5.525902e-07
2047.882,5.394314e-07
2047.883,5.267238e-07
2047.884,5.144478e-07
2047.885,5.025845e-07
2047.886,4.911162e-07
2047.887,4.800261e-07
2047.888,4.692981e-07
2047.889,4.589172e-07
2047.890,4.488688e-07
2047.891,4.391392e-07
2047.892,4.297156e-07
2047.893,4.205854e-07
2047.894,4.117369e-07
2047.895,4.031589e-07
2047.896,3.948407e-07
2047.897,3.867722e-07
2047.898,3.789437e-07
2047.899,3.713459e-07
2047.900,3.639701e-07
2047.901,3.568078e-07
2047.902,3.498511e-07
2047.903,3.430923e-07
2047.904,3.365242e-07
2047.905,3.301397e-07
2047.906,3.239322e-07
2047.907,3.178952e-07
2047.908,3.120229e-07
2047.909,3.063092e-07
2047.910,3.007486e-07
2047.911,2.953359e-07
2047.912,2.900658e-07
2047.913,2.849335e-07
2047.914,2.799343e-07
2047.915,2.750637e-07
2047.916,2.703174e-07
2047.917,2.656912e-07
2047.918,2.611812e-07
2047.919,2.567837e-07
2047.920,2.524948e-07
2047.921,2.483112e-07
2047.922,2.442294e-07
2047.923,2.402463e-07
2047.924,2.363586e-07
2047.925,2.325635e-07
2047.926,2.288580e-07
2047.927,2.252393e-07
2047.928,2.217049e-07
2047.929,1.234034e-06
2047.930,1.241662e-06
2047.931,1.249547e-06
2047.932,1.257688e-06
2047.933,1.266088e-06
2047.934,1.274749e-06
2047.935,1.283674e-06
2047.936,1.292863e-06
2047.937,1.302321e-06
2047.938,1.312050e-06
2047.939,1.322052e-06
2047.940,1.332331e-06
2047.941,1.342889e-06
2047.942,1.353732e-06
2047.943,1.364862e-06
2047.944,1.376282e-06
2047.945,1.387999e-06
2047.946,1.400014e-06
2047.947,1.412334e-06
2047.948,1.424963e-06
2047.949,1.437905e-06
2047.950,1.451167e-06
2047.951,1.464753e-06
2047.952,1.478669e-06
2047.953,1.492921e-06
2047.954,1.507516e-06
2047.955,1.522459e-06
2047.956,1.537758e-06
2047.957,1.553418e-06
2047.958,1.569449e-06
2047.959,1.585856e-06
2047.960,1.602648e-06
2047.961,1.619833e-06
2047.962,1.637419e-06
2047.963,1.655415e-06
2047.964,1.673831e-06
2047.965,1.692675e-06
2047.966,1.711957e-06
2047.967,1.731688e-06
2047.968,1.751878e-06
2047.969,1.772537e-06
2047.970,1.793678e-06
2047.971,1.815312e-06
2047.972,1.837451e-06
2047.973,1.860108e-06
2047.974,1.883295e-06
2047.975,1.907027e-06
2047.976,1.931318e-06
2047.977,1.956181e-06
2047.978,1.981633e-06
2047.979,2.007690e-06
2047.980,2.034366e-06
2047.981,2.061681e-06
2047.982,2.089650e-06
2047.983,2.118293e-06
2047.984,2.147628e-06
2047.985,2.177675e-06
2047.986,2.208455e-06
2047.987,2.239989e-06
2047.988,2.272299e-06
2047.989,2.305408e-06
2047.990,2.239627e-06
2047.991,2.275461e-06
2047.992,2.312153e-06
2047.993,2.349729e-06
2047.994,2.388217e-06
2047.995,2.427648e-06
2047.996,2.468051e-06
2047.997,2.509458e-06
2047.998,2.551903e-06
2047.999,2.595420e-06
2048.000,2.640044e-06
2048.001,2.685814e-06
2048.002,2.732768e-06
2048.003,2.780947e-06
2048.004,2.830394e-06
2048.005,2.881151e-06
2048.006,2.933266e-06
2048.007,2.986786e-06
2048.008,3.041762e-06
2048.009,3.098246e-06
2048.010,3.156292e-06
2048.011,3.215959e-06
2048.012,3.277305e-06
2048.013,3.340393e-06
2048.014,3.405289e-06
2048.015,3.472060e-06
2048.016,3.540779e-06
2048.017,3.611520e-06
2048.018,3.684363e-06
2048.019,3.759388e-06
2048.020,3.836683e-06
2048.021,3.916338e-06
2048.022,3.998448e-06
2048.023,4.083112e-06
2048.024,4.170436e-06
2048.025,4.260528e-06
2048.026,4.353504e-06
2048.027,4.449486e-06
2048.028,4.548601e-06
2048.029,4.650983e-06
2048.030,4.756774e-06
2048.031,4.866122e-06
2048.032,4.979184e-06
2048.033,5.096125e-06
2048.034,5.217119e-06
2048.035,5.342349e-06
2048.036,5.472009e-06
2048.037,5.606304e-06
2048.038,5.745449e-06
2048.039,5.889672e-06
2048.040,6.039214e-06
2048.041,6.194330e-06
2048.042,6.355290e-06
2048.043,6.522378e-06
2048.044,6.695897e-06
2048.045,6.876167e-06
2048.046,7.063525e-06
2048.047,7.258333e-06
2048.048,7.460969e-06
2048.049,7.671839e-06
2048.050,7.891371e-06
2048.051,8.120020e-06
2048.052,8.358269e-06
2048.053,8.606632e-06
2048.054,8.865653e-06
2048.055,9.135912e-06
2048.056,9.418026e-06
2048.057,9.713345e-06
2048.058,1.002122e-05
2048.059,1.034304e-05
2048.060,1.067959e-05
2048.061,1.103172e-05
2048.062,1.140031e-05
2048.063,1.178631e-05
2048.064,1.219072e-05
2048.065,1.261462e-05
2048.066,1.305912e-05
2048.067,1.352545e-05
2048.068,1.401486e-05
2048.069,1.452872e-05
2048.070,1.506844e-05
2048.071,1.563553e-05
2048.072,1.623158e-05
2048.073,1.685826e-05
2048.074,1.751731e-05
2048.075,1.821056e-05
2048.076,1.893990e-05
2048.077,1.970732e-05
2048.078,2.051482e-05
2048.079,2.136450e-05
2048.080,2.225843e-05
2048.081,2.319874e-05
2048.082,2.418749e-05
2048.083,2.522672e-05
2048.084,2.631834e-05
2048.085,2.746412e-05
2048.086,2.866558e-05
2048.087,2.992396e-05
2048.088,3.124012e-05
2048.089,3.261438e-05
2048.090,3.404650e-05
2048.091,3.553544e-05
2048.092,3.707930e-05
2048.093,3.867512e-05
2048.094,4.031872e-05
2048.095,4.200458e-05
2048.096,4.372561e-05
2048.097,4.547310e-05
2048.098,4.723657e-05
2048.099,4.900370e-05
2048.100,5.076036e-05
2048.101,5.249063e-05
2048.102,5.417699e-05
2048.103,5.580057e-05
2048.104,5.734145e-05
2048.105,5.877914e-05
2048.106,6.009313e-05
2048.107,6.126329e-05
2048.108,6.227125e-05
2048.109,6.309985e-05
2048.110,6.373466e-05
2048.111,6.416429e-05
2048.112,6.438087e-05
2048.113,6.438038e-05
2048.114,6.416285e-05
2048.115,6.373229e-05
2048.116,6.309659e-05
2048.117,6.226715e-05
2048.118,6.125843e-05
2048.119,6.008758e-05
2048.120,5.877301e-05
2048.121,5.733480e-05
2048.122,5.579351e-05
2048.123,5.416961e-05
2048.124,5.248301e-05
2048.125,5.075259e-05
2048.126,4.899585e-05
2048.127,4.722871e-05
2048.128,4.546528e-05
2048.129,4.371789e-05
2048.130,4.199699e-05
2048.131,4.031131e-05
2048.132,3.866791e-05
2048.133,3.707231e-05
2048.134,3.552869e-05
2048.135,3.404000e-05
2048.136,3.260814e-05
2048.137,3.123413e-05
2048.138,2.991824e-05
2048.139,2.866011e-05
2048.140,2.745890e-05
2048.141,2.631337e-05
2048.142,2.522198e-05
2048.143,2.418298e-05
2048.144,2.319445e-05
2048.145,2.225435e-05
2048.146,2.136062e-05
2048.147,2.051114e-05
2048.148,1.970382e-05
2048.149,1.893657e-05
2048.150,1.820739e-05
2048.151,1.751430e-05
2048.152,1.685540e-05
2048.153,1.622886e-05
2048.154,1.563294e-05
2048.155,1.506598e-05
2048.156,1.452638e-05
