nu_cm-1,alpha
2046.750,0.000000e+00
2046.751,0.000000e+00
2046.752,0.000000e+00
2046.753,0.000000e+00
2046.754,0.000000e+00
2046.755,0.000000e+00
2046.756,0.000000e+00
2046.757,0.000000e+00
2046.758,0.000000e+00
2046.759,0.000000e+00
2046.760,0.000000e+00
2046.761,0.000000e+00
2046.762,0.000000e+00
2046.763,0.000000e+00
2046.764,0.000000e+00
2046.765,0.000000e+00
2046.766,0.000000e+00
2046.767,0.000000e+00
2046.768,0.000000e+00
2046.769,0.000000e+00
2046.770,0.000000e+00
2046.771,3.476609e-04
2046.772,3.503826e-04
2046.773,3.531320e-04
2046.774,3.559095e-04
2046.775,3.587152e-04
2046.776,3.615497e-04
2046.777,3.644130e-04
2046.778,3.673056e-04
2046.779,3.702278e-04
2046.780,3.731799e-04
2046.781,3.761621e-04
2046.782,3.791748e-04
2046.783,3.822184e-04
2046.784,3.852930e-04
2046.785,3.883992e-04
2046.786,3.915371e-04
2046.787,3.947071e-04
2046.788,3.979095e-04
2046.789,4.011447e-04
2046.790,4.044129e-04
2046.791,4.077146e-04
2046.792,4.110500e-04
2046.793,4.144194e-04
2046.794,4.178232e-04
2046.795,4.212618e-04
2046.796,4.247353e-04
2046.797,4.282443e-04
2046.798,4.317889e-04
2046.799,4.353696e-04
2046.800,4.389867e-04
2046.801,4.426404e-04
2046.802,4.463311e-04
2046.803,4.500592e-04
2046.804,4.538249e-04
2046.805,4.576286e-04
2046.806,4.614706e-04
2046.807,4.653513e-04
2046.808,4.692708e-04
2046.809,4.732297e-04
2046.810,4.772280e-04
2046.811,4.812663e-04
2046.812,4.853447e-04
2046.813,4.894635e-04
2046.814,4.936232e-04
2046.815,4.978238e-04
2046.816,5.020658e-04
2046.817,5.063494e-04
2046.818,5.106749e-04
2046.819,5.150426e-04
2046.820,5.194527e-04
2046.821,5.239054e-04
2046.822,5.284010e-04
2046.823,5.329398e-04
2046.824,5.375219e-04
2046.825,5.421476e-04
2046.826,5.468172e-04
2046.827,5.515307e-04
2046.828,5.562884e-04
2046.829,5.610904e-04
2046.830,5.659370e-04
2046.831,5.708283e-04
2046.832,5.757643e-04
2046.833,5.807453e-04
2046.834,5.857713e-04
2046.835,5.908425e-04
2046.836,5.959588e-04
2046.837,6.011204e-04
2046.838,6.063273e-04
2046.839,6.115796e-04
2046.840,6.168771e-04
2046.841,6.222200e-04
2046.842,6.276081e-04
2046.843,6.330414e-04
2046.844,6.385198e-04
2046.845,6.440433e-04
2046.846,6.496116e-04
2046.847,6.552246e-04
2046.848,6.608821e-04
2046.849,6.665839e-04
2046.850,6.723298e-04
2046.851,6.781194e-04
2046.852,6.839525e-04
2046.853,6.898287e-04
2046.854,6.957476e-04
2046.855,7.017089e-04
2046.856,7.077121e-04
2046.857,7.137566e-04
2046.858,7.198421e-04
2046.859,7.259678e-04
2046.860,7.321333e-04
2046.861,7.383378e-04
2046.862,7.445807e-04
2046.863,7.508612e-04
2046.864,7.571786e-04
2046.865,7.635321e-04
2046.866,7.699207e-04
2046.867,7.763435e-04
2046.868,7.827995e-04
2046.869,7.892879e-04
2046.870,7.958073e-04
2046.871,8.023568e-04
2046.872,8.089351e-04
2046.873,8.155409e-04
2046.874,8.221731e-04
2046.875,8.288301e-04
2046.876,8.355107e-04
2046.877,8.422132e-04
2046.878,8.489362e-04
2046.879,8.556780e-04
2046.880,8.624370e-04
2046.881,8.692114e-04
2046.882,8.759994e-04
2046.883,8.827992e-04
2046.884,8.896089e-04
2046.885,8.964264e-04
2046.886,9.032496e-04
2046.887,9.100765e-04
2046.888,9.169047e-04
2046.889,9.237322e-04
2046.890,9.305564e-04
2046.891,9.373751e-04
2046.892,9.441857e-04
2046.893,9.509857e-04
2046.894,9.577725e-04
2046.895,9.645434e-04
2046.896,9.712956e-04
2046.897,9.780265e-04
2046.898,9.847331e-04
2046.899,9.914124e-04
2046.900,9.980616e-04
2046.901,1.004677e-03
2046.902,1.011257e-03
2046.903,1.017797e-03
2046.904,1.024294e-03
2046.905,1.030746e-03
2046.906,1.037148e-03
2046.907,1.043497e-03
2046.908,1.049790e-03
2046.909,1.056024e-03
2046.910,1.062195e-03
2046.911,1.068300e-03
2046.912,1.074334e-03
2046.913,1.080295e-03
2046.914,1.086179e-03
2046.915,1.091982e-03
2046.916,1.097700e-03
2046.917,1.103331e-03
2046.918,1.108870e-03
2046.919,1.114314e-03
2046.920,1.119658e-03
2046.921,1.124901e-03
2046.922,1.130037e-03
2046.923,1.135064e-03
2046.924,1.139977e-03
2046.925,1.144774e-03
2046.926,1.149450e-03
2046.927,1.154003e-03
2046.928,1.158429e-03
2046.929,1.162725e-03
2046.930,1.166887e-03
2046.931,1.170912e-03
2046.932,1.174797e-03
2046.933,1.178539e-03
2046.934,1.182135e-03
2046.935,1.185582e-03
2046.936,1.188878e-03
2046.937,1.192019e-03
2046.938,1.195003e-03
2046.939,1.197828e-03
2046.940,1.200491e-03
2046.941,1.202990e-03
2046.942,1.205323e-03
2046.943,1.207488e-03
2046.944,1.209483e-03
2046.945,1.211306e-03
2046.946,1.212956e-03
2046.947,1.214431e-03
2046.948,1.215730e-03
2046.949,1.216852e-03
2046.950,1.217796e-03
2046.951,1.218561e-03
2046.952,1.219146e-03
2046.953,1.219552e-03
2046.954,1.219776e-03
2046.955,1.219821e-03
2046.956,1.219684e-03
2046.957,1.219367e-03
2046.958,1.218869e-03
2046.959,1.218192e-03
2046.960,1.217335e-03
2046.961,1.216300e-03
2046.962,1.215087e-03
2046.963,1.213698e-03
2046.964,1.212133e-03
2046.965,1.210394e-03
2046.966,1.208483e-03
2046.967,1.206401e-03
2046.968,1.204299e-03
2046.969,1.201882e-03
2046.970,1.199299e-03
2046.971,1.196554e-03
2046.972,1.193648e-03
2046.973,1.190584e-03
2046.974,1.187365e-03
2046.975,1.183992e-03
2046.976,1.180470e-03
2046.977,1.176799e-03
2046.978,1.172985e-03
2046.979,1.169029e-03
2046.980,1.164934e-03
2046.981,1.160704e-03
2046.982,1.156343e-03
2046.983,1.151853e-03
2046.984,1.147237e-03
2046.985,1.142500e-03
2046.986,1.137644e-03
2046.987,1.132673e-03
2046.988,1.127591e-03
2046.989,1.122401e-03
2046.990,1.117107e-03
2046.991,1.111712e-03
2046.992,1.106220e-03
2046.993,1.100635e-03
2046.994,1.094960e-03
2046.995,1.089199e-03
2046.996,1.083355e-03
2046.997,1.077432e-03
2046.998,1.071435e-03
2046.999,1.065365e-03
2047.000,1.059227e-03
2047.001,1.053025e-03
2047.002,1.046761e-03
2047.003,1.040440e-03
2047.004,1.034064e-03
2047.005,1.027638e-03
2047.006,1.021164e-03
2047.007,1.014645e-03
2047.008,1.008086e-03
2047.009,1.001489e-03
2047.010,9.948564e-04
2047.011,9.881927e-04
2047.012,9.815002e-04
2047.013,9.747821e-04
2047.014,9.680412e-04
2047.015,9.612803e-04
2047.016,9.545021e-04
2047.017,9.477095e-04
2047.018,9.409050e-04
2047.019,9.340913e-04
2047.020,9.272707e-04
2047.021,9.204458e-04
2047.022,9.136189e-04
2047.023,9.067924e-04
2047.024,8.999684e-04
2047.025,8.931491e-04
2047.026,8.863367e-04
2047.027,8.795332e-04
2047.028,8.727404e-04
2047.029,8.659605e-04
2047.030,8.591950e-04
2047.031,8.524460e-04
2047.032,8.457149e-04
2047.033,8.390035e-04
2047.034,8.323134e-04
2047.035,8.256461e-04
2047.036,8.190030e-04
2047.037,8.123855e-04
2047.038,8.057949e-04
2047.039,7.992326e-04
2047.040,7.926997e-04
2047.041,7.861974e-04
2047.042,7.797269e-04
2047.043,7.732891e-04
2047.044,7.668850e-04
2047.045,7.605157e-04
2047.046,7.541820e-04
2047.047,7.478848e-04
2047.048,7.416248e-04
2047.049,7.354029e-04
2047.050,7.292197e-04
2047.051,7.230758e-04
2047.052,7.169721e-04
2047.053,7.109089e-04
2047.054,7.048868e-04
2047.055,6.989065e-04
2047.056,6.929682e-04
2047.057,6.870725e-04
2047.058,6.812197e-04
2047.059,6.754103e-04
2047.060,6.696444e-04
2047.061,6.639225e-04
2047.062,6.582447e-04
2047.063,6.526114e-04
2047.064,6.470226e-04
2047.065,6.414787e-04
2047.066,6.359797e-04
2047.067,6.305257e-04
2047.068,6.251169e-04
2047.069,6.197534e-04
2047.070,6.144351e-04
2047.071,6.091621e-04
2047.072,6.039345e-04
2047.073,5.987521e-04
2047.074,5.936151e-04
2047.075,5.885233e-04
2047.076,5.834766e-04
2047.077,5.784750e-04
2047.078,5.735184e-04
2047.079,5.686067e-04
2047.080,5.637396e-04
2047.081,5.589172e-04
2047.082,5.541392e-04
2047.083,5.494055e-04
2047.084,5.447158e-04
2047.085,5.400701e-04
2047.086,5.354680e-04
2047.087,5.309094e-04
2047.088,5.263940e-04
2047.089,5.219217e-04
2047.090,5.174921e-04
2047.091,5.131050e-04
2047.092,5.087602e-04
2047.093,5.044574e-04
2047.094,5.001964e-04
2047.095,4.959768e-04
2047.096,4.917984e-04
2047.097,4.876608e-04
2047.098,4.835639e-04
2047.099,4.795072e-04
2047.100,4.754906e-04
2047.101,4.715137e-04
2047.102,4.675761e-04
2047.103,4.636776e-04
2047.104,4.598179e-04
2047.105,4.559966e-04
2047.106,4.522134e-04
2047.107,4.484680e-04
2047.108,4.447601e-04
2047.109,4.410894e-04
2047.110,4.374555e-04
2047.111,4.338581e-04
2047.112,4.302968e-04
2047.113,4.267714e-04
2047.114,4.232816e-04
2047.115,4.198269e-04
2047.116,4.164070e-04
2047.117,4.130217e-04
2047.118,4.096706e-04
2047.119,4.063533e-04
2047.120,4.030696e-04
2047.121,3.998191e-04
2047.122,3.966015e-04
2047.123,3.934164e-04
2047.124,3.902636e-04
2047.125,3.871427e-04
2047.126,3.840534e-04
2047.127,3.809953e-04
2047.128,3.779682e-04
2047.129,3.749717e-04
2047.130,3.720055e-04
2047.131,3.690694e-04
2047.132,3.661629e-04
2047.133,3.632858e-04
2047.134,3.604377e-04
2047.135,3.576184e-04
2047.136,3.548305e-04
2047.137,3.520679e-04
2047.138,3.493331e-04
2047.139,3.473272e-07
2047.140,3.476613e-07
2047.141,3.479691e-07
2047.142,3.482505e-07
2047.143,3.485054e-07
2047.144,3.487336e-07
2047.145,3.489350e-07
2047.146,3.491096e-07
2047.147,3.492574e-07
2047.148,3.493781e-07
2047.149,3.494718e-07
2047.150,3.495385e-07
2047.151,3.495781e-07
2047.152,3.495906e-07
2047.153,3.495760e-07
2047.154,3.495344e-07
2047.155,3.494657e-07
2047.156,3.493701e-07
2047.157,3.492475e-07
2047.158,3.490981e-07
2047.159,3.489218e-07
2047.160,3.487189e-07
2047.161,3.484894e-07
2047.162,3.482334e-07
2047.163,3.479511e-07
2047.164,3.476425e-07
2047.165,3.473080e-07
2047.166,3.469475e-07
2047.167,3.465613e-07
2047.168,3.461496e-07
2047.169,3.457126e-07
2047.170,3.452504e-07
2047.171,3.447633e-07
2047.172,3.442516e-07
2047.173,3.437155e-07
2047.174,3.431551e-07
2047.175,3.425709e-07
2047.176,3.419629e-07
2047.177,3.413316e-07
2047.178,3.406772e-07
2047.179,3.400000e-07
2047.180,3.393003e-07
2047.181,3.385785e-07
2047.182,3.378347e-07
2047.183,3.370694e-07
2047.184,3.362829e-07
2047.185,3.354755e-07
2047.186,3.346475e-07
2047.187,3.337994e-07
2047.188,3.329314e-07
2047.189,3.320439e-07
2047.190,3.311373e-07
2047.191,3.302120e-07
2047.192,4.655166e-03
2047.193,4.691844e-03
2047.194,4.728900e-03
2047.195,4.766337e-03
2047.196,4.804161e-03
2047.197,4.842374e-03
2047.198,4.880981e-03
2047.199,4.919986e-03
2047.200,4.959394e-03
2047.201,4.999210e-03
2047.202,5.039436e-03
2047.203,5.080079e-03
2047.204,5.121141e-03
2047.205,5.162629e-03
2047.206,5.204545e-03
2047.207,5.246895e-03
2047.208,5.289683e-03
2047.209,5.332913e-03
2047.210,5.376591e-03
2047.211,5.420720e-03
2047.212,5.465305e-03
2047.213,5.510352e-03
2047.214,5.555863e-03
2047.215,5.601845e-03
2047.216,5.648301e-03
2047.217,5.695237e-03
2047.218,5.742656e-03
2047.219,5.790564e-03
2047.220,5.838965e-03
2047.221,5.887864e-03
2047.222,5.937265e-03
2047.223,5.987173e-03
2047.224,6.037593e-03
2047.225,6.088528e-03
2047.226,6.139984e-03
2047.227,6.191966e-03
2047.228,6.244477e-03
2047.229,6.297523e-03
2047.230,6.351107e-03
2047.231,6.405234e-03
2047.232,6.459908e-03
2047.233,6.515134e-03
2047.234,6.570916e-03
2047.235,6.627259e-03
2047.236,6.684166e-03
2047.237,6.741641e-03
2047.238,6.799689e-03
2047.239,6.858313e-03
2047.240,6.917517e-03
2047.241,6.977306e-03
2047.242,7.037682e-03
2047.243,7.098650e-03
2047.244,7.160213e-03
2047.245,7.222373e-03
2047.246,7.285135e-03
2047.247,7.348502e-03
2047.248,7.412476e-03
2047.249,7.477061e-03
2047.250,7.542258e-03
2047.251,7.608071e-03
2047.252,7.674502e-03
2047.253,7.741552e-03
2047.254,7.809225e-03
2047.255,7.877522e-03
2047.256,7.946443e-03
2047.257,8.015991e-03
2047.258,8.086167e-03
2047.259,8.156972e-03
2047.260,8.228406e-03
2047.261,8.300469e-03
2047.262,8.373161e-03
2047.263,8.446484e-03
2047.264,8.520434e-03
2047.265,8.595013e-03
2047.266,8.670219e-03
2047.267,8.746050e-03
2047.268,8.822504e-03
2047.269,8.899579e-03
2047.270,8.977273e-03
2047.271,9.055582e-03
2047.272,9.134503e-03
2047.273,9.214032e-03
2047.274,9.294165e-03
2047.275,9.374897e-03
2047.276,9.456223e-03
2047.277,9.538136e-03
2047.278,9.620631e-03
2047.279,9.703701e-03
2047.280,9.787338e-03
2047.281,9.871534e-03
2047.282,9.956282e-03
2047.283,1.004157e-02
2047.284,1.012739e-02
2047.285,1.021374e-02
2047.286,1.030059e-02
2047.287,1.038794e-02
2047.288,1.047578e-02
2047.289,1.056409e-02
2047.290,1.065287e-02
2047.291,1.074208e-02
2047.292,1.083173e-02
2047.293,1.092179e-02
2047.294,1.101225e-02
2047.295,1.110309e-02
2047.296,1.119429e-02
2047.297,1.128583e-02
2047.298,1.137769e-02
2047.299,1.146985e-02
2047.300,1.156229e-02
2047.301,1.165498e-02
2047.302,1.174790e-02
2047.303,1.184104e-02
2047.304,1.193435e-02
2047.305,1.202782e-02
2047.306,1.212141e-02
2047.307,1.221511e-02
2047.308,1.230887e-02
2047.309,1.240267e-02
2047.310,1.249648e-02
2047.311,1.259027e-02
2047.312,1.268400e-02
2047.313,1.277764e-02
2047.314,1.287115e-02
2047.315,1.296449e-02
2047.316,1.305764e-02
2047.317,1.315055e-02
2047.318,1.324318e-02
2047.319,1.333550e-02
2047.320,1.342746e-02
2047.321,1.351902e-02
2047.322,1.361013e-02
2047.323,1.370077e-02
2047.324,1.379087e-02
2047.325,1.388041e-02
2047.326,1.396932e-02
2047.327,1.405757e-02
2047.328,1.414511e-02
2047.329,1.423189e-02
2047.330,1.431786e-02
2047.331,1.440298e-02
2047.332,1.448719e-02
2047.333,1.457045e-02
2047.334,1.465270e-02
2047.335,1.473390e-02
2047.336,1.481384e-02
2047.337,1.489278e-02
2047.338,1.497051e-02
2047.339,1.504699e-02
2047.340,1.512216e-02
2047.341,1.519596e-02
2047.342,1.526836e-02
2047.343,1.533930e-02
2047.344,1.540872e-02
2047.345,1.547659e-02
2047.346,1.554284e-02
2047.347,1.560744e-02
2047.348,1.567032e-02
2047.349,1.573146e-02
2047.350,1.579079e-02
2047.351,1.584827e-02
2047.352,1.590386e-02
2047.353,1.595751e-02
2047.354,1.600918e-02
2047.355,1.605882e-02
2047.356,1.610641e-02
2047.357,1.615189e-02
2047.358,1.619523e-02
2047.359,1.623639e-02
2047.360,1.627534e-02
2047.361,1.631205e-02
2047.362,1.634648e-02
2047.363,1.637861e-02
2047.364,1.640839e-02
2047.365,1.643582e-02
2047.366,1.646087e-02
2047.367,1.648351e-02
2047.368,1.650372e-02
2047.369,1.652148e-02
2047.370,1.653679e-02
2047.371,1.654962e-02
2047.372,1.655997e-02
2047.373,1.656782e-02
2047.374,1.657317e-02
2047.375,1.657601e-02
2047.376,1.657634e-02
2047.377,1.657416e-02
2047.378,1.656947e-02
2047.379,1.656228e-02
2047.380,1.655259e-02
2047.381,1.654042e-02
2047.382,1.652576e-02
2047.383,1.650864e-02
2047.384,1.648907e-02
2047.385,1.646707e-02
2047.386,1.644266e-02
2047.387,1.641586e-02
2047.388,1.638669e-02
2047.389,1.635518e-02
2047.390,1.632135e-02
2047.391,1.628524e-02
2047.392,1.624688e-02
2047.393,1.620630e-02
2047.394,1.616353e-02
2047.395,1.611861e-02
2047.396,1.607157e-02
2047.397,1.602247e-02
2047.398,1.597133e-02
2047.399,1.591820e-02
2047.400,1.586311e-02
2047.401,1.580613e-02
2047.402,1.574728e-02
2047.403,1.568662e-02
2047.404,1.562419e-02
2047.405,1.556004e-02
2047.406,1.549422e-02
2047.407,1.542677e-02
2047.408,1.535775e-02
2047.409,1.528721e-02
2047.410,1.521520e-02
2047.411,1.514175e-02
2047.412,1.506694e-02
2047.413,1.499081e-02
2047.414,1.491340e-02
2047.415,1.483478e-02
2047.416,1.475498e-02
2047.417,1.467407e-02
2047.418,1.459209e-02
2047.419,1.450909e-02
2047.420,1.442512e-02
2047.421,1.434024e-02
2047.422,1.425449e-02
2047.423,1.416792e-02
2047.424,1.408057e-02
2047.425,1.399250e-02
2047.426,1.390376e-02
2047.427,1.381438e-02
2047.428,1.372442e-02
2047.429,1.363392e-02
2047.430,1.354293e-02
2047.431,1.345148e-02
2047.432,1.335962e-02
2047.433,1.326739e-02
2047.434,1.317484e-02
2047.435,1.308200e-02
2047.436,1.298891e-02
2047.437,1.289561e-02
2047.438,1.280214e-02
2047.439,1.270853e-02
2047.440,1.261482e-02
2047.441,1.252105e-02
2047.442,1.242724e-02
2047.443,1.233343e-02
2047.444,1.223965e-02
2047.445,1.214594e-02
2047.446,1.205231e-02
2047.447,1.195881e-02
2047.448,1.186545e-02
2047.449,1.177226e-02
2047.450,1.167928e-02
2047.451,1.158652e-02
2047.452,1.149401e-02
2047.453,1.140178e-02
2047.454,1.130983e-02
2047.455,1.121821e-02
2047.456,1.112691e-02
2047.457,1.103598e-02
2047.458,1.094542e-02
2047.459,1.085525e-02
2047.460,1.076549e-02
2047.461,1.067616e-02
2047.462,1.058726e-02
2047.463,1.049883e-02
2047.464,1.041086e-02
2047.465,1.032338e-02
2047.466,1.023639e-02
2047.467,1.014991e-02
2047.468,1.006395e-02
2047.469,9.978515e-03
2047.470,9.893623e-03
2047.471,9.809279e-03
2047.472,9.725492e-03
2047.473,9.642270e-03
2047.474,9.559622e-03
2047.475,9.477553e-03
2047.476,9.396071e-03
2047.477,9.315180e-03
2047.478,9.234888e-03
2047.479,9.155197e-03
2047.480,9.076114e-03
2047.481,8.997642e-03
2047.482,8.919784e-03
2047.483,8.842544e-03
2047.484,8.765925e-03
2047.485,8.689928e-03
2047.486,8.614556e-03
2047.487,8.539810e-03
2047.488,8.465692e-03
2047.489,8.392203e-03
2047.490,8.319343e-03
2047.491,8.247112e-03
2047.492,8.175511e-03
2047.493,8.104539e-03
2047.494,8.034196e-03
2047.495,7.964481e-03
2047.496,7.895393e-03
2047.497,7.826931e-03
2047.498,7.759092e-03
2047.499,7.691876e-03
2047.500,7.625281e-03
2047.501,7.559304e-03
2047.502,7.493943e-03
2047.503,7.429195e-03
2047.504,7.365056e-03
2047.505,7.301528e-03
2047.506,7.238606e-03
2047.507,7.176285e-03
2047.508,7.114564e-03
2047.509,7.053438e-03
2047.510,6.992905e-03
2047.511,6.932960e-03
2047.512,6.873601e-03
2047.513,6.814822e-03
2047.514,6.756622e-03
2047.515,6.698994e-03
2047.516,6.641937e-03
2047.517,6.585444e-03
2047.518,6.529514e-03
2047.519,6.474140e-03
2047.520,6.419319e-03
2047.521,6.365046e-03
2047.522,6.311318e-03
2047.523,6.258130e-03
2047.524,6.205477e-03
2047.525,6.153355e-03
2047.526,6.101759e-03
2047.527,6.050685e-03
2047.528,6.000129e-03
2047.529,5.950085e-03
2047.530,5.900549e-03
2047.531,5.851517e-03
2047.532,5.802984e-03
2047.533,5.754945e-03
2047.534,5.707396e-03
2047.535,5.660332e-03
2047.536,5.613749e-03
2047.537,5.567641e-03
2047.538,5.522004e-03
2047.539,5.476835e-03
2047.540,5.432127e-03
2047.541,5.387876e-03
2047.542,5.344079e-03
2047.543,5.300730e-03
2047.544,5.257824e-03
2047.545,5.215358e-03
2047.546,5.173327e-03
2047.547,5.131726e-03
2047.548,5.090551e-03
2047.549,5.049797e-03
2047.550,5.009460e-03
2047.551,4.969535e-03
2047.552,4.930019e-03
2047.553,4.890907e-03
2047.554,4.852194e-03
2047.555,4.813876e-03
2047.556,4.775950e-03
2047.557,4.738410e-03
2047.558,4.701253e-03
2047.559,4.664474e-03
2047.560,0.000000e+00
2047.561,0.000000e+00
2047.562,0.000000e+00
2047.563,0.000000e+00
2047.564,0.000000e+00
2047.565,0.000000e+00
2047.566,0.000000e+00
2047.567,0.000000e+00
2047.568,0.000000e+00
2047.569,0.000000e+00
2047.570,0.000000e+00
2047.571,0.000000e+00
2047.572,0.000000e+00
2047.573,0.000000e+00
2047.574,0.000000e+00
2047.575,0.000000e+00
2047.576,0.000000e+00
2047.577,0.000000e+00
2047.578,0.000000e+00
2047.579,0.000000e+00
2047.580,0.000000e+00
2047.581,0.000000e+00
2047.582,0.000000e+00
2047.583,0.000000e+00
2047.584,0.000000e+00
2047.585,0.000000e+00
2047.586,0.000000e+00
2047.587,0.000000e+00
2047.588,0.000000e+00
2047.589,0.000000e+00
2047.590,0.000000e+00
2047.591,0.000000e+00
2047.592,0.000000e+00
2047.593,0.000000e+00
2047.594,0.000000e+00
2047.595,0.000000e+00
2047.596,0.000000e+00
2047.597,0.000000e+00
2047.598,0.000000e+00
2047.599,0.000000e+00
2047.600,0.000000e+00
2047.601,0.000000e+00
2047.602,0.000000e+00
2047.603,0.000000e+00
2047.604,0.000000e+00
2047.605,0.000000e+00
2047.606,0.000000e+00
2047.607,0.000000e+00
2047.608,0.000000e+00
2047.609,0.000000e+00
2047.610,0.000000e+00
2047.611,0.000000e+00
2047.612,0.000000e+00
2047.613,0.000000e+00
2047.614,0.000000e+00
2047.615,0.000000e+00
2047.616,0.000000e+00
2047.617,0.000000e+00
2047.618,1.831719e-06
2047.619,1.846057e-06
2047.620,1.860541e-06
2047.621,1.875172e-06
2047.622,1.889953e-06
2047.623,1.904884e-06
2047.624,1.919968e-06
2047.625,1.935206e-06
2047.626,1.950600e-06
2047.627,1.966151e-06
2047.628,1.981861e-06
2047.629,1.997732e-06
2047.630,2.013765e-06
2047.631,2.029962e-06
2047.632,2.046325e-06
2047.633,2.062855e-06
2047.634,2.079554e-06
2047.635,2.096424e-06
2047.636,2.113467e-06
2047.637,2.130683e-06
2047.638,2.148076e-06
2047.639,2.165647e-06
2047.640,2.183396e-06
2047.641,2.201327e-06
2047.642,2.219441e-06
2047.643,2.237740e-06
2047.644,2.256225e-06
2047.645,2.274897e-06
2047.646,2.293760e-06
2047.647,2.312814e-06
2047.648,2.332062e-06
2047.649,2.351505e-06
2047.650,2.371144e-06
2047.651,2.390981e-06
2047.652,2.411019e-06
2047.653,2.431259e-06
2047.654,2.451702e-06
2047.655,2.472350e-06
2047.656,2.493205e-06
2047.657,2.514268e-06
2047.658,2.535541e-06
2047.659,2.557026e-06
2047.660,2.578724e-06
2047.661,2.600637e-06
2047.662,2.622767e-06
2047.663,2.645114e-06
2047.664,2.667680e-06
2047.665,2.690467e-06
2047.666,2.713476e-06
2047.667,2.736708e-06
2047.668,2.760166e-06
2047.669,2.783849e-06
2047.670,2.807760e-06
2047.671,2.831899e-06
2047.672,2.856268e-06
2047.673,2.880868e-06
2047.674,2.905699e-06
2047.675,2.930764e-06
2047.676,2.956062e-06
2047.677,2.981595e-06
2047.678,3.007363e-06
2047.679,3.033367e-06
2047.680,3.059608e-06
2047.681,3.086087e-06
2047.682,3.112803e-06
2047.683,3.139758e-06
2047.684,3.166951e-06
2047.685,3.194383e-06
2047.686,3.222054e-06
2047.687,3.249964e-06
2047.688,3.278113e-06
2047.689,3.306500e-06
2047.690,3.335125e-06
2047.691,3.363989e-06
2047.692,3.393089e-06
2047.693,3.422427e-06
2047.694,3.451999e-06
2047.695,3.481807e-06
2047.696,3.511848e-06
2047.697,3.542122e-06
2047.698,3.572626e-06
2047.699,3.603359e-06
2047.700,3.634320e-06
2047.701,3.665507e-06
2047.702,3.696916e-06
2047.703,3.728547e-06
2047.704,3.760396e-06
2047.705,3.792460e-06
2047.706,3.824737e-06
2047.707,3.857224e-06
2047.708,3.889917e-06
2047.709,3.922813e-06
2047.710,3.955907e-06
2047.711,3.989195e-06
2047.712,4.022674e-06
2047.713,4.056339e-06
2047.714,4.090184e-06
2047.715,4.124205e-06
2047.716,4.158396e-06
2047.717,4.192752e-06
2047.718,4.227267e-06
2047.719,4.261933e-06
2047.720,4.296746e-06
2047.721,4.331697e-06
2047.722,4.366780e-06
2047.723,4.401988e-06
2047.724,4.437312e-06
2047.725,4.472744e-06
2047.726,4.508276e-06
2047.727,4.543899e-06
2047.728,4.579605e-06
2047.729,4.615382e-06
2047.730,4.651222e-06
2047.731,4.687115e-06
2047.732,4.723050e-06
2047.733,4.759016e-06
2047.734,4.795001e-06
2047.735,4.830995e-06
2047.736,4.866985e-06
2047.737,4.902960e-06
2047.738,4.938905e-06
2047.739,4.974809e-06
2047.740,5.010658e-06
2047.741,5.046438e-06
2047.742,5.082135e-06
2047.743,5.117735e-06
2047.744,5.153223e-06
2047.745,5.188584e-06
2047.746,5.223803e-06
2047.747,5.258863e-06
2047.748,5.293749e-06
2047.749,5.328445e-06
2047.750,5.362933e-06
2047.751,5.397198e-06
2047.752,5.431221e-06
2047.753,5.464985e-06
2047.754,5.498473e-06
2047.755,5.531667e-06
2047.756,5.564548e-06
2047.757,5.597098e-06
2047.758,5.629300e-06
2047.759,5.661133e-06
2047.760,5.692580e-06
2047.761,5.723621e-06
2047.762,5.754238e-06
2047.763,5.784412e-06
2047.764,5.814123e-06
2047.765,5.843352e-06
2047.766,5.872080e-06
2047.767,5.900288e-06
2047.768,5.927958e-06
2047.769,5.955069e-06
2047.770,5.981603e-06
2047.771,6.007542e-06
2047.772,6.032867e-06
2047.773,6.057560e-06
2047.774,6.081601e-06
2047.775,6.104975e-06
2047.776,6.127662e-06
2047.777,6.149646e-06
2047.778,6.170910e-06
2047.779,6.191437e-06
2047.780,6.211212e-06
2047.781,6.230217e-06
2047.782,6.248439e-06
2047.783,6.265863e-06
2047.784,6.282473e-06
2047.785,6.298258e-06
2047.786,6.313202e-06
2047.787,6.327295e-06
2047.788,6.340524e-06
2047.789,6.352878e-06
2047.790,6.364346e-06
2047.791,6.374919e-06
2047.792,6.384587e-06
2047.793,6.393343e-06
2047.794,6.401178e-06
2047.795,6.408086e-06
2047.796,6.414061e-06
2047.797,6.419097e-06
2047.798,6.423190e-06
2047.799,6.426337e-06
2047.800,6.428534e-06
2047.801,6.429780e-06
2047.802,6.430074e-06
2047.803,6.429414e-06
2047.804,6.427803e-06
2047.805,6.425241e-06
2047.806,6.421731e-06
2047.807,6.417276e-06
2047.808,6.411879e-06
2047.809,6.405545e-06
2047.810,6.398280e-06
2047.811,6.390091e-06
2047.812,6.380984e-06
2047.813,6.370967e-06
2047.814,6.360050e-06
2047.815,6.348240e-06
2047.816,6.335549e-06
2047.817,6.321987e-06
2047.818,6.307566e-06
2047.819,6.292298e-06
2047.820,6.276195e-06
2047.821,6.259271e-06
2047.822,6.241539e-06
2047.823,6.223014e-06
2047.824,6.203712e-06
2047.825,6.183647e-06
